Player,Club,Nation,Pos,Age,Minutes,Fouls,Interceptions,Clearances,Errors,Blocked passes and shots,Tackles in defensive 1/3,Tackles in middle 1/3,Tackles in attacking 1/3,Progressive Carrying Distance,Assists,Red cards,Yellow cards,% of tackles won
José Ángel,Eibar,ESP,DF,28,3028,11.303191489361703,21.941489361702125,37.898936170212764,47.6063829787234,6.781914893617021,41.3563829787234,64.49468085106383,74.7340425531915,45.744680851063826,50.797872340425535,0.0,79.65425531914893,65.55851063829788
Rubén Peña,Eibar,ESP,DF,27,2674,22.074468085106382,21.675531914893618,6.382978723404255,0.0,52.12765957446809,19.81382978723404,81.25,93.88297872340425,72.87234042553192,68.88297872340425,0.0,31.78191489361702,71.94148936170212
Paulo Oliveira,Eibar,POR,DF,26,2245,16.888297872340424,37.5,67.2872340425532,0.0,27.659574468085108,62.10106382978723,59.04255319148937,0.0,8.24468085106383,0.0,0.0,41.3563829787234,88.43085106382979
Anaitz Arbilla,Eibar,ESP,DF,31,1950,15.824468085106384,82.04787234042553,58.6436170212766,79.38829787234043,2.925531914893617,49.601063829787236,10.50531914893617,33.244680851063826,67.42021276595744,76.99468085106383,89.49468085106383,74.86702127659575,96.4095744680851
Iván Ramis,Eibar,ESP,DF,33,1677,6.117021276595745,10.77127659574468,41.090425531914896,83.77659574468085,2.5265957446808507,5.053191489361701,53.191489361702125,53.058510638297875,28.058510638297875,0.0,0.0,57.97872340425532,16.090425531914892
Pablo de Blasis,Eibar,ARG,DF,30,1520,41.755319148936174,5.585106382978723,0.7978723404255319,0.0,34.04255319148936,36.43617021276596,37.36702127659575,94.54787234042553,28.191489361702125,0.0,92.5531914893617,26.728723404255316,33.37765957446808
Sergio Álvarez,Eibar,ESP,DF,26,1069,85.1063829787234,36.3031914893617,44.28191489361702,0.0,8.909574468085106,36.702127659574465,98.8031914893617,66.48936170212765,3.4574468085106385,0.0,0.0,15.558510638297873,96.01063829787235
Pedro Bigas,Eibar,ESP,DF,27,585,55.58510638297872,33.37765957446808,38.56382978723404,0.0,20.212765957446805,1.4627659574468086,0.0,87.5,48.27127659574468,90.55851063829788,0.0,39.22872340425532,97.3404255319149
Dimitris Siovas,Leganes,GRE,DF,29,2962,35.90425531914894,74.86702127659575,68.35106382978722,48.53723404255319,25.265957446808514,49.734042553191486,47.47340425531915,27.393617021276594,32.57978723404255,0.0,0.0,38.297872340425535,43.88297872340425
Jonathan Silva,Leganes,ARG,DF,24,2700,84.8404255319149,12.101063829787234,24.73404255319149,0.0,9.840425531914894,35.23936170212766,50.26595744680851,59.04255319148937,13.297872340425531,94.41489361702128,0.0,79.7872340425532,86.96808510638297
Kenneth Omeruo,Leganes,NGA,DF,24,2433,11.96808510638298,42.952127659574465,87.36702127659575,84.70744680851064,14.49468085106383,76.59574468085107,17.95212765957447,0.0,4.787234042553192,0.0,0.0,71.54255319148936,30.186170212765955
Unai Bustinza,Leganes,ESP,DF,26,2023,72.73936170212765,94.9468085106383,73.13829787234043,77.92553191489363,63.430851063829785,45.47872340425532,57.047872340425535,46.808510638297875,34.70744680851064,60.50531914893617,88.82978723404256,95.87765957446808,95.34574468085107
Allan Nyom,Leganes,CMR,DF,30,1708,85.90425531914893,18.48404255319149,5.319148936170213,0.0,0.6648936170212766,40.82446808510639,45.07978723404255,52.26063829787234,8.77659574468085,64.36170212765957,91.48936170212765,89.62765957446808,93.88297872340425
Rodrigo Tarín,Leganes,ESP,DF,22,1429,52.3936170212766,77.6595744680851,74.20212765957447,0.0,5.718085106382978,30.45212765957447,20.74468085106383,56.91489361702128,1.3297872340425532,0.0,0.0,49.33510638297872,54.78723404255319
Vasyl Kravets,Leganes,UKR,DF,20,481,98.00531914893617,10.106382978723403,5.585106382978723,95.74468085106383,21.808510638297875,75.13297872340425,90.55851063829788,92.5531914893617,23.537234042553195,0.0,0.0,90.29255319148936,76.06382978723404
Raúl García,Leganes,ESP,DF,29,381,31.382978723404253,65.29255319148936,95.07978723404256,98.13829787234043,45.87765957446808,30.585106382978722,82.84574468085107,0.0,1.0638297872340425,0.0,0.0,65.1595744680851,76.06382978723404
Diego Reyes,Leganes,MEX,DF,25,320,22.47340425531915,69.9468085106383,70.2127659574468,98.93617021276596,39.494680851063826,46.409574468085104,77.6595744680851,0.0,68.61702127659575,0.0,0.0,75.79787234042553,17.819148936170212
Álvaro González,Villarreal,ESP,DF,28,2964,51.329787234042556,43.08510638297872,89.76063829787235,78.98936170212765,42.5531914893617,38.82978723404255,32.4468085106383,37.5,66.62234042553192,67.42021276595744,93.08510638297872,97.3404255319149,73.93617021276596
Mario Gaspar,Villarreal,ESP,DF,27,2599,90.95744680851064,72.87234042553192,52.52659574468085,0.0,93.88297872340425,78.8563829787234,78.5904255319149,91.0904255319149,36.702127659574465,69.68085106382979,85.37234042553192,98.8031914893617,61.702127659574465
Ramiro Funes Mori,Villarreal,ARG,DF,27,2627,65.95744680851064,60.50531914893617,95.2127659574468,89.8936170212766,74.20212765957447,58.51063829787234,38.430851063829785,51.06382978723404,68.75,54.38829787234043,0.0,97.20744680851064,43.61702127659575
Alfonso Pedraza,Villarreal,ESP,DF,22,2095,96.1436170212766,59.17553191489362,25.0,0.0,88.9627659574468,90.82446808510637,80.85106382978722,86.56914893617021,80.58510638297872,85.50531914893617,0.0,30.0531914893617,84.57446808510637
Víctor Ruiz,Villarreal,ESP,DF,29,1975,90.02659574468085,92.02127659574468,72.6063829787234,79.12234042553192,82.18085106382979,43.61702127659575,30.319148936170215,47.73936170212766,90.55851063829788,0.0,0.0,94.9468085106383,34.97340425531915
Jaume Costa,Villarreal,ESP,DF,30,1495,93.35106382978722,71.1436170212766,62.10106382978723,0.0,18.48404255319149,92.42021276595744,69.14893617021278,69.0159574468085,76.99468085106383,0.0,0.0,88.6968085106383,47.87234042553192
Xavi Quintillà,Villarreal,ESP,DF,21,627,69.81382978723404,17.819148936170212,18.882978723404257,0.0,6.914893617021277,23.138297872340424,51.196808510638306,60.63829787234043,42.5531914893617,0.0,0.0,35.37234042553192,2.6595744680851063
Miguel Juan Llambrich,Villarreal,ESP,DF,22,544,99.7340425531915,98.93617021276596,36.569148936170215,0.0,93.4840425531915,97.87234042553192,98.40425531914893,96.80851063829788,67.68617021276596,0.0,0.0,42.68617021276596,76.06382978723404
Rober,Levante,ESP,DF,23,2854,34.17553191489361,62.5,54.38829787234043,66.88829787234043,82.04787234042553,39.22872340425532,7.845744680851063,38.16489361702128,27.659574468085108,0.0,0.0,49.46808510638298,79.12234042553192
Jason,Levante,ESP,DF,24,2330,44.015957446808514,63.829787234042556,0.39893617021276595,0.0,24.601063829787233,22.074468085106382,32.31382978723404,94.9468085106383,38.82978723404255,93.88297872340425,0.0,91.22340425531915,37.63297872340425
Toño,Levante,ESP,DF,28,1763,7.446808510638298,3.723404255319149,9.574468085106384,0.0,30.0531914893617,8.643617021276597,4.920212765957447,50.53191489361703,52.12765957446809,80.18617021276596,0.0,54.12234042553191,80.71808510638297
Erick Cabaco,Levante,URU,DF,23,1632,95.2127659574468,62.10106382978723,49.33510638297872,0.0,80.31914893617021,40.42553191489361,5.851063829787234,0.0,42.28723404255319,0.0,97.87234042553192,98.93617021276596,88.56382978723404
Coke,Levante,ESP,DF,31,1817,70.07978723404256,77.3936170212766,19.9468085106383,59.840425531914896,16.888297872340424,52.79255319148937,77.3936170212766,62.10106382978723,26.861702127659576,0.0,90.42553191489363,69.14893617021278,76.06382978723404
Sergio Postigo,Levante,ESP,DF,29,1449,20.611702127659576,46.27659574468085,70.47872340425532,0.0,57.31382978723404,66.3563829787234,7.579787234042554,0.0,19.28191489361702,68.08510638297872,93.21808510638297,69.28191489361703,54.25531914893617
Antonio Luna,Levante,ESP,DF,27,1258,42.819148936170215,14.22872340425532,39.76063829787234,71.1436170212766,78.05851063829788,2.393617021276596,42.02127659574468,41.62234042553192,30.71808510638298,87.89893617021278,0.0,76.72872340425532,65.82446808510637
Chema,Levante,ESP,DF,26,1254,69.81382978723404,42.15425531914894,87.89893617021278,0.0,61.96808510638297,49.202127659574465,59.441489361702125,60.63829787234043,1.4627659574468086,0.0,0.0,96.67553191489363,82.31382978723404
Moses Simon,Levante,NGA,DF,23,785,47.6063829787234,79.65425531914893,3.324468085106383,0.0,41.755319148936174,49.069148936170215,10.372340425531915,78.45744680851064,64.8936170212766,82.18085106382979,0.0,25.0,96.27659574468085
Pedro López Muñoz,Levante,ESP,DF,34,465,92.95212765957447,46.01063829787234,1.0638297872340425,0.0,75.0,32.97872340425532,0.0,0.0,56.25,94.0159574468085,0.0,50.39893617021277,85.50531914893617
Fernando Calero,Valladolid,ESP,DF,22,3130,36.17021276595745,47.6063829787234,73.00531914893617,0.0,78.5904255319149,31.25,43.484042553191486,0.0,26.595744680851062,0.0,0.0,53.058510638297875,28.324468085106385
Kiko Olivas,Valladolid,ESP,DF,29,3100,3.9893617021276597,29.25531914893617,75.13297872340425,63.696808510638306,17.95212765957447,37.101063829787236,33.51063829787234,26.595744680851062,43.351063829787236,0.0,0.0,45.611702127659576,75.79787234042553
Javi Moyano,Valladolid,ESP,DF,32,2098,0.5319148936170213,16.22340425531915,48.27127659574468,76.59574468085107,15.02659574468085,15.159574468085108,13.031914893617023,46.01063829787234,6.117021276595745,0.0,0.0,29.920212765957448,54.25531914893617
Antoñito,Valladolid,ESP,DF,30,1863,82.97872340425532,13.696808510638297,2.5265957446808507,0.0,29.388297872340424,17.154255319148938,69.68085106382979,71.4095744680851,46.409574468085104,62.10106382978723,0.0,67.95212765957447,57.047872340425535
