Date,Minute,Player,Squad,xG_x,PSxG,Outcome,Distance,Body Part,Notes,Time,Round,Day,Venue,Result,GF,GA,Points,Opponent,xG_y,xGA,Poss,Attendance,Captain,Formation,Referee
2018-09-29,72,Roberto Firmino,Liverpool,0.39,,Blocked,7.0,Head,,17:30,Matchweek 7,Sat,Away,D,1.0,1.0,1.0,Chelsea,1.6,1.1,53.0,40625.0,Jordan Henderson,4-3-3,Andre Marriner
2018-09-29,84,Xherdan Shaqiri,Liverpool,0.06,0.17,Saved,30.0,Left Foot,Free kick,17:30,Matchweek 7,Sat,Away,D,1.0,1.0,1.0,Chelsea,1.6,1.1,53.0,40625.0,Jordan Henderson,4-3-3,Andre Marriner
2018-09-29,85,Naby Keïta,Liverpool,0.03,,Off Target,24.0,Right Foot,,17:30,Matchweek 7,Sat,Away,D,1.0,1.0,1.0,Chelsea,1.6,1.1,53.0,40625.0,Jordan Henderson,4-3-3,Andre Marriner
2018-09-29,89,Daniel Sturridge,Liverpool,0.03,0.58,Goal,27.0,Left Foot,,17:30,Matchweek 7,Sat,Away,D,1.0,1.0,1.0,Chelsea,1.6,1.1,53.0,40625.0,Jordan Henderson,4-3-3,Andre Marriner
2018-10-03,26,Georginio Wijnaldum,Liverpool,0.03,,Off Target,26.0,Right Foot,,,,,,,,,,,,,,,,,
2018-10-03,38,Mohamed Salah,Liverpool,0.04,,Blocked,23.0,Left Foot,,,,,,,,,,,,,,,,,
2018-10-03,38,Trent Alexander-Arnold,Liverpool,0.03,,Off Target,26.0,Right Foot,,,,,,,,,,,,,,,,,
2018-10-03,68,Mohamed Salah,Liverpool,0.03,,Off Target,22.0,Left Foot,,,,,,,,,,,,,,,,,
2018-10-07,4,Mohamed Salah,Liverpool,0.05,,Off Target,16.0,Left Foot,,16:30,Matchweek 8,Sun,Home,D,0.0,0.0,1.0,Manchester City,0.4,1.0,49.0,52117.0,Jordan Henderson,4-3-3,Martin Atkinson
2018-10-07,12,Dejan Lovren,Liverpool,0.08,,Off Target,9.0,Head,,16:30,Matchweek 8,Sun,Home,D,0.0,0.0,1.0,Manchester City,0.4,1.0,49.0,52117.0,Jordan Henderson,4-3-3,Martin Atkinson
2018-10-07,50,Joe Gomez,Liverpool,0.04,,Blocked,21.0,Left Foot,,16:30,Matchweek 8,Sun,Home,D,0.0,0.0,1.0,Manchester City,0.4,1.0,49.0,52117.0,Jordan Henderson,4-3-3,Martin Atkinson
2018-10-07,62,Mohamed Salah,Liverpool,0.05,0.09,Saved,16.0,Left Foot,,16:30,Matchweek 8,Sun,Home,D,0.0,0.0,1.0,Manchester City,0.4,1.0,49.0,52117.0,Jordan Henderson,4-3-3,Martin Atkinson
2018-10-07,65,Joe Gomez,Liverpool,0.03,,Off Target,26.0,Right Foot,Volley,16:30,Matchweek 8,Sun,Home,D,0.0,0.0,1.0,Manchester City,0.4,1.0,49.0,52117.0,Jordan Henderson,4-3-3,Martin Atkinson
2018-10-07,69,Mohamed Salah,Liverpool,0.04,,Off Target,18.0,Left Foot,,16:30,Matchweek 8,Sun,Home,D,0.0,0.0,1.0,Manchester City,0.4,1.0,49.0,52117.0,Jordan Henderson,4-3-3,Martin Atkinson
2018-10-07,79,Daniel Sturridge,Liverpool,0.07,0.37,Saved,11.0,Head,,16:30,Matchweek 8,Sun,Home,D,0.0,0.0,1.0,Manchester City,0.4,1.0,49.0,52117.0,Jordan Henderson,4-3-3,Martin Atkinson
2018-10-20,17,Xherdan Shaqiri,Liverpool,0.08,,Blocked,17.0,Left Foot,Volley,17:30,Matchweek 9,Sat,Away,W,1.0,0.0,3.0,Huddersfield,0.6,0.7,52.0,24263.0,Jordan Henderson,4-3-3,Michael Oliver
2018-10-20,24,Mohamed Salah,Liverpool,0.07,0.68,Goal,11.0,Right Foot,,17:30,Matchweek 9,Sat,Away,W,1.0,0.0,3.0,Huddersfield,0.6,0.7,52.0,24263.0,Jordan Henderson,4-3-3,Michael Oliver
2018-10-20,26,Xherdan Shaqiri,Liverpool,0.03,,Blocked,26.0,Left Foot,,17:30,Matchweek 9,Sat,Away,W,1.0,0.0,3.0,Huddersfield,0.6,0.7,52.0,24263.0,Jordan Henderson,4-3-3,Michael Oliver
2018-10-20,26,Andrew Robertson,Liverpool,0.03,,Blocked,25.0,Left Foot,,17:30,Matchweek 9,Sat,Away,W,1.0,0.0,3.0,Huddersfield,0.6,0.7,52.0,24263.0,Jordan Henderson,4-3-3,Michael Oliver
2018-10-20,47,Andrew Robertson,Liverpool,0.03,,Blocked,19.0,Left Foot,,17:30,Matchweek 9,Sat,Away,W,1.0,0.0,3.0,Huddersfield,0.6,0.7,52.0,24263.0,Jordan Henderson,4-3-3,Michael Oliver
2018-10-20,47,Daniel Sturridge,Liverpool,0.03,,Off Target,20.0,Right Foot,,17:30,Matchweek 9,Sat,Away,W,1.0,0.0,3.0,Huddersfield,0.6,0.7,52.0,24263.0,Jordan Henderson,4-3-3,Michael Oliver
2018-10-20,49,Daniel Sturridge,Liverpool,0.04,,Off Target,22.0,Left Foot,,17:30,Matchweek 9,Sat,Away,W,1.0,0.0,3.0,Huddersfield,0.6,0.7,52.0,24263.0,Jordan Henderson,4-3-3,Michael Oliver
2018-10-20,60,Mohamed Salah,Liverpool,0.03,,Blocked,27.0,Left Foot,,17:30,Matchweek 9,Sat,Away,W,1.0,0.0,3.0,Huddersfield,0.6,0.7,52.0,24263.0,Jordan Henderson,4-3-3,Michael Oliver
2018-10-20,64,Mohamed Salah,Liverpool,0.09,,Off Target,18.0,Left Foot,,17:30,Matchweek 9,Sat,Away,W,1.0,0.0,3.0,Huddersfield,0.6,0.7,52.0,24263.0,Jordan Henderson,4-3-3,Michael Oliver
2018-10-20,88,Mohamed Salah,Liverpool,0.15,0.08,Saved,5.0,Left Foot,,17:30,Matchweek 9,Sat,Away,W,1.0,0.0,3.0,Huddersfield,0.6,0.7,52.0,24263.0,Jordan Henderson,4-3-3,Michael Oliver
2018-10-20,89,Roberto Firmino,Liverpool,0.06,,Off Target,20.0,Left Foot,,17:30,Matchweek 9,Sat,Away,W,1.0,0.0,3.0,Huddersfield,0.6,0.7,52.0,24263.0,Jordan Henderson,4-3-3,Michael Oliver
2018-10-24,10,Roberto Firmino,Liverpool,0.05,,Blocked,14.0,Right Foot,,,,,,,,,,,,,,,,,
2018-10-24,11,Mohamed Salah,Liverpool,0.49,0.59,Saved,11.0,Right Foot,,,,,,,,,,,,,,,,,
2018-10-24,20,Roberto Firmino,Liverpool,0.14,0.11,Goal,12.0,Left Foot,Deflected,,,,,,,,,,,,,,,,
2018-10-24,25,Mohamed Salah,Liverpool,0.1,,Off Target,14.0,Left Foot,,,,,,,,,,,,,,,,,
2018-10-24,38,Xherdan Shaqiri,Liverpool,0.03,0.02,Saved,27.0,Left Foot,,,,,,,,,,,,,,,,,
2018-10-24,43,Andrew Robertson,Liverpool,0.05,,Off Target,16.0,Left Foot,,,,,,,,,,,,,,,,,
2018-10-24,45,Mohamed Salah,Liverpool,0.3,0.45,Goal,12.0,Right Foot,,,,,,,,,,,,,,,,,
2018-10-24,48,Fabinho,Liverpool,0.04,,Off Target,25.0,Right Foot,,,,,,,,,,,,,,,,,
2018-10-24,51,Mohamed Salah,Liverpool,0.79,0.94,Goal,13.0,Left Foot,,,,,,,,,,,,,,,,,
2018-10-24,54,Trent Alexander-Arnold,Liverpool,0.47,0.68,Saved,11.0,Left Foot,Volley,,,,,,,,,,,,,,,,
2018-10-24,56,Xherdan Shaqiri,Liverpool,0.05,,Blocked,31.0,Left Foot,Free kick,,,,,,,,,,,,,,,,
2018-10-24,63,Roberto Firmino,Liverpool,0.03,0.08,Saved,31.0,Right Foot,,,,,,,,,,,,,,,,,
2018-10-24,68,Virgil van Dijk,Liverpool,0.05,,Blocked,9.0,Head,,,,,,,,,,,,,,,,,
2018-10-24,76,Sadio Mané,Liverpool,0.79,0.99,Saved,13.0,Right Foot,,,,,,,,,,,,,,,,,
2018-10-24,76,Sadio Mané,Liverpool,0.66,,Off Target,5.0,Right Foot,,,,,,,,,,,,,,,,,
2018-10-24,80,Sadio Mané,Liverpool,0.5,0.93,Goal,10.0,Right Foot,,,,,,,,,,,,,,,,,
2018-10-24,81,Adam Lallana,Liverpool,0.53,0.75,Saved,17.0,Right Foot,,,,,,,,,,,,,,,,,
2018-10-24,90,Daniel Sturridge,Liverpool,0.03,,Saved off Target,32.0,Left Foot,,,,,,,,,,,,,,,,,
2018-10-24,90,Alberto Moreno,Liverpool,0.02,,Off Target,29.0,Left Foot,Volley,,,,,,,,,,,,,,,,
2018-10-24,90,Sadio Mané,Liverpool,0.4,,Off Target,15.0,Left Foot,,,,,,,,,,,,,,,,,
2018-10-24,90,Daniel Sturridge,Liverpool,0.03,0.15,Saved,24.0,Left Foot,,,,,,,,,,,,,,,,,
2018-10-27,10,Sadio Mané,Liverpool,0.08,,Blocked,14.0,Left Foot,,15:00,Matchweek 10,Sat,Home,W,4.0,1.0,3.0,Cardiff City,2.4,0.8,78.0,53373.0,Virgil van Dijk,4-2-3-1,Stuart Attwell
2018-10-27,10,Georginio Wijnaldum,Liverpool,0.46,,Blocked,9.0,Right Foot,,15:00,Matchweek 10,Sat,Home,W,4.0,1.0,3.0,Cardiff City,2.4,0.8,78.0,53373.0,Virgil van Dijk,4-2-3-1,Stuart Attwell
2018-10-27,10,Mohamed Salah,Liverpool,0.46,0.74,Goal,5.0,Left Foot,Deflected,15:00,Matchweek 10,Sat,Home,W,4.0,1.0,3.0,Cardiff City,2.4,0.8,78.0,53373.0,Virgil van Dijk,4-2-3-1,Stuart Attwell
2018-10-27,13,Virgil van Dijk,Liverpool,0.1,,Woodwork,7.0,Head,,15:00,Matchweek 10,Sat,Home,W,4.0,1.0,3.0,Cardiff City,2.4,0.8,78.0,53373.0,Virgil van Dijk,4-2-3-1,Stuart Attwell
2018-10-27,15,Trent Alexander-Arnold,Liverpool,0.01,,Blocked,51.0,Right Foot,,15:00,Matchweek 10,Sat,Home,W,4.0,1.0,3.0,Cardiff City,2.4,0.8,78.0,53373.0,Virgil van Dijk,4-2-3-1,Stuart Attwell
2018-10-27,18,Mohamed Salah,Liverpool,0.06,,Blocked,21.0,Left Foot,,15:00,Matchweek 10,Sat,Home,W,4.0,1.0,3.0,Cardiff City,2.4,0.8,78.0,53373.0,Virgil van Dijk,4-2-3-1,Stuart Attwell
2018-10-27,25,Trent Alexander-Arnold,Liverpool,0.04,,Off Target,22.0,Left Foot,,15:00,Matchweek 10,Sat,Home,W,4.0,1.0,3.0,Cardiff City,2.4,0.8,78.0,53373.0,Virgil van Dijk,4-2-3-1,Stuart Attwell
2018-10-27,30,Alberto Moreno,Liverpool,0.03,,Off Target,29.0,Left Foot,,15:00,Matchweek 10,Sat,Home,W,4.0,1.0,3.0,Cardiff City,2.4,0.8,78.0,53373.0,Virgil van Dijk,4-2-3-1,Stuart Attwell
2018-10-27,35,Adam Lallana,Liverpool,0.03,,Blocked,32.0,Left Foot,,15:00,Matchweek 10,Sat,Home,W,4.0,1.0,3.0,Cardiff City,2.4,0.8,78.0,53373.0,Virgil van Dijk,4-2-3-1,Stuart Attwell
2018-10-27,41,Virgil van Dijk,Liverpool,0.09,,Off Target,9.0,Right Foot,Volley,15:00,Matchweek 10,Sat,Home,W,4.0,1.0,3.0,Cardiff City,2.4,0.8,78.0,53373.0,Virgil van Dijk,4-2-3-1,Stuart Attwell
2018-10-27,42,Roberto Firmino,Liverpool,0.03,,Off Target,26.0,Right Foot,,15:00,Matchweek 10,Sat,Home,W,4.0,1.0,3.0,Cardiff City,2.4,0.8,78.0,53373.0,Virgil van Dijk,4-2-3-1,Stuart Attwell
2018-10-27,45,Adam Lallana,Liverpool,0.06,,Blocked,9.0,Head,,15:00,Matchweek 10,Sat,Home,W,4.0,1.0,3.0,Cardiff City,2.4,0.8,78.0,53373.0,Virgil van Dijk,4-2-3-1,Stuart Attwell
2018-10-27,66,Sadio Mané,Liverpool,0.08,0.53,Goal,13.0,Left Foot,,15:00,Matchweek 10,Sat,Home,W,4.0,1.0,3.0,Cardiff City,2.4,0.8,78.0,53373.0,Virgil van Dijk,4-2-3-1,Stuart Attwell
2018-10-27,79,James Milner,Liverpool,0.04,,Blocked,20.0,Right Foot,,15:00,Matchweek 10,Sat,Home,W,4.0,1.0,3.0,Cardiff City,2.4,0.8,78.0,53373.0,Virgil van Dijk,4-2-3-1,Stuart Attwell
2018-10-27,79,Trent Alexander-Arnold,Liverpool,0.03,0.04,Saved,28.0,Right Foot,Deflected,15:00,Matchweek 10,Sat,Home,W,4.0,1.0,3.0,Cardiff City,2.4,0.8,78.0,53373.0,Virgil van Dijk,4-2-3-1,Stuart Attwell
2018-10-27,82,Mohamed Salah,Liverpool,0.06,0.7,Saved,28.0,Right Foot,,15:00,Matchweek 10,Sat,Home,W,4.0,1.0,3.0,Cardiff City,2.4,0.8,78.0,53373.0,Virgil van Dijk,4-2-3-1,Stuart Attwell
2018-10-27,84,Xherdan Shaqiri,Liverpool,0.53,0.95,Goal,11.0,Left Foot,,15:00,Matchweek 10,Sat,Home,W,4.0,1.0,3.0,Cardiff City,2.4,0.8,78.0,53373.0,Virgil van Dijk,4-2-3-1,Stuart Attwell
2018-10-27,87,Sadio Mané,Liverpool,0.54,0.71,Goal,15.0,Right Foot,,15:00,Matchweek 10,Sat,Home,W,4.0,1.0,3.0,Cardiff City,2.4,0.8,78.0,53373.0,Virgil van Dijk,4-2-3-1,Stuart Attwell
2018-10-27,90,Mohamed Salah,Liverpool,0.01,,Off Target,62.0,Left Foot,,15:00,Matchweek 10,Sat,Home,W,4.0,1.0,3.0,Cardiff City,2.4,0.8,78.0,53373.0,Virgil van Dijk,4-2-3-1,Stuart Attwell
2018-11-03,9,Georginio Wijnaldum,Liverpool,0.06,,Off Target,17.0,Right Foot,,17:30,Matchweek 11,Sat,Away,D,1.0,1.0,1.0,Arsenal,1.3,1.4,39.0,59993.0,James Milner,4-3-3,Andre Marriner
2018-11-03,13,Roberto Firmino,Liverpool,0.03,,Blocked,30.0,Left Foot,,17:30,Matchweek 11,Sat,Away,D,1.0,1.0,1.0,Arsenal,1.3,1.4,39.0,59993.0,James Milner,4-3-3,Andre Marriner
2018-11-03,18,Roberto Firmino,Liverpool,0.33,,Woodwork,13.0,Right Foot,,17:30,Matchweek 11,Sat,Away,D,1.0,1.0,1.0,Arsenal,1.3,1.4,39.0,59993.0,James Milner,4-3-3,Andre Marriner
2018-11-03,23,Virgil van Dijk,Liverpool,0.48,0.36,Saved,9.0,Right Foot,Volley,17:30,Matchweek 11,Sat,Away,D,1.0,1.0,1.0,Arsenal,1.3,1.4,39.0,59993.0,James Milner,4-3-3,Andre Marriner
2018-11-03,24,Mohamed Salah,Liverpool,0.03,,Blocked,22.0,Left Foot,,17:30,Matchweek 11,Sat,Away,D,1.0,1.0,1.0,Arsenal,1.3,1.4,39.0,59993.0,James Milner,4-3-3,Andre Marriner
2018-11-03,24,Andrew Robertson,Liverpool,0.04,0.06,Saved,17.0,Left Foot,,17:30,Matchweek 11,Sat,Away,D,1.0,1.0,1.0,Arsenal,1.3,1.4,39.0,59993.0,James Milner,4-3-3,Andre Marriner
2018-11-03,45,Virgil van Dijk,Liverpool,0.05,,Woodwork,15.0,Head,,17:30,Matchweek 11,Sat,Away,D,1.0,1.0,1.0,Arsenal,1.3,1.4,39.0,59993.0,James Milner,4-3-3,Andre Marriner
2018-11-03,50,Mohamed Salah,Liverpool,0.05,,Blocked,18.0,Left Foot,,17:30,Matchweek 11,Sat,Away,D,1.0,1.0,1.0,Arsenal,1.3,1.4,39.0,59993.0,James Milner,4-3-3,Andre Marriner
2018-11-03,61,James Milner,Liverpool,0.06,0.16,Goal,17.0,Right Foot,,17:30,Matchweek 11,Sat,Away,D,1.0,1.0,1.0,Arsenal,1.3,1.4,39.0,59993.0,James Milner,4-3-3,Andre Marriner
2018-11-03,69,Roberto Firmino,Liverpool,0.05,,Off Target,11.0,Head,,17:30,Matchweek 11,Sat,Away,D,1.0,1.0,1.0,Arsenal,1.3,1.4,39.0,59993.0,James Milner,4-3-3,Andre Marriner
2018-11-03,74,Virgil van Dijk,Liverpool,0.05,0.05,Saved,11.0,Head,,17:30,Matchweek 11,Sat,Away,D,1.0,1.0,1.0,Arsenal,1.3,1.4,39.0,59993.0,James Milner,4-3-3,Andre Marriner
2018-11-03,83,Sadio Mané,Liverpool,0.06,,Blocked,22.0,Right Foot,,17:30,Matchweek 11,Sat,Away,D,1.0,1.0,1.0,Arsenal,1.3,1.4,39.0,59993.0,James Milner,4-3-3,Andre Marriner
2018-11-03,84,Mohamed Salah,Liverpool,0.02,,Off Target,24.0,Left Foot,,17:30,Matchweek 11,Sat,Away,D,1.0,1.0,1.0,Arsenal,1.3,1.4,39.0,59993.0,James Milner,4-3-3,Andre Marriner
2018-11-06,8,James Milner,Liverpool,0.06,,Off Target,19.0,Right Foot,Volley,,,,,,,,,,,,,,,,
2018-11-06,12,Trent Alexander-Arnold,Liverpool,0.04,,Off Target,18.0,Right Foot,Volley,,,,,,,,,,,,,,,,
2018-11-06,17,Andrew Robertson,Liverpool,0.12,,Off Target,8.0,Left Foot,,,,,,,,,,,,,,,,,
2018-11-06,17,Daniel Sturridge,Liverpool,0.55,,Off Target,7.0,Left Foot,,,,,,,,,,,,,,,,,
2018-11-06,20,Daniel Sturridge,Liverpool,0.07,,Blocked,13.0,Right Foot,,,,,,,,,,,,,,,,,
2018-11-06,24,Mohamed Salah,Liverpool,0.05,,Blocked,18.0,Left Foot,,,,,,,,,,,,,,,,,
2018-11-06,30,Mohamed Salah,Liverpool,0.03,,Off Target,20.0,Left Foot,Volley,,,,,,,,,,,,,,,,
2018-11-06,32,Georginio Wijnaldum,Liverpool,0.05,,Blocked,11.0,Head,,,,,,,,,,,,,,,,,
2018-11-06,33,Adam Lallana,Liverpool,0.04,,Blocked,14.0,Head,,,,,,,,,,,,,,,,,
2018-11-06,35,Daniel Sturridge,Liverpool,0.07,,Off Target,18.0,Right Foot,,,,,,,,,,,,,,,,,
2018-11-06,48,Sadio Mané,Liverpool,0.34,,Blocked,4.0,Right Foot,,,,,,,,,,,,,,,,,
2018-11-06,49,Adam Lallana,Liverpool,0.07,,Blocked,15.0,Left Foot,,,,,,,,,,,,,,,,,
2018-11-06,71,Mohamed Salah,Liverpool,0.03,0.21,Saved,25.0,Left Foot,Deflected,,,,,,,,,,,,,,,,
2018-11-06,71,Mohamed Salah,Liverpool,0.05,,Woodwork,15.0,Left Foot,Volley,,,,,,,,,,,,,,,,
2018-11-06,74,Joël Matip,Liverpool,0.07,,Off Target,8.0,Head,,,,,,,,,,,,,,,,,
2018-11-06,79,Mohamed Salah,Liverpool,0.14,,Blocked,10.0,Left Foot,,,,,,,,,,,,,,,,,
2018-11-06,82,Joël Matip,Liverpool,0.11,,Off Target,7.0,Head,,,,,,,,,,,,,,,,,
2018-11-06,82,Mohamed Salah,Liverpool,0.11,0.03,Saved,4.0,Left Foot,,,,,,,,,,,,,,,,,
2018-11-06,85,Virgil van Dijk,Liverpool,0.08,,Off Target,7.0,Head,,,,,,,,,,,,,,,,,
2018-11-06,86,Mohamed Salah,Liverpool,0.04,,Blocked,18.0,Left Foot,,,,,,,,,,,,,,,,,
2018-11-06,87,Georginio Wijnaldum,Liverpool,0.04,,Blocked,26.0,Right Foot,,,,,,,,,,,,,,,,,
2018-11-06,90,Virgil van Dijk,Liverpool,0.04,0.04,Saved,15.0,Head,,,,,,,,,,,,,,,,,
2018-11-06,90,Mohamed Salah,Liverpool,0.06,0.14,Saved,17.0,Left Foot,,,,,,,,,,,,,,,,,
2018-11-11,4,Sadio Mané,Liverpool,0.05,,Off Target,15.0,Right Foot,,12:00,Matchweek 12,Sun,Home,W,2.0,0.0,3.0,Fulham,1.8,0.5,71.0,53128.0,Virgil van Dijk,4-2-3-1,Paul Tierney
2018-11-11,13,Xherdan Shaqiri,Liverpool,0.02,,Off Target,28.0,Left Foot,,12:00,Matchweek 12,Sun,Home,W,2.0,0.0,3.0,Fulham,1.8,0.5,71.0,53128.0,Virgil van Dijk,4-2-3-1,Paul Tierney
2018-11-11,16,Mohamed Salah,Liverpool,0.53,0.5,Saved,9.0,Right Foot,,12:00,Matchweek 12,Sun,Home,W,2.0,0.0,3.0,Fulham,1.8,0.5,71.0,53128.0,Virgil van Dijk,4-2-3-1,Paul Tierney
2018-11-11,20,Trent Alexander-Arnold,Liverpool,0.05,,Off Target,13.0,Head,,12:00,Matchweek 12,Sun,Home,W,2.0,0.0,3.0,Fulham,1.8,0.5,71.0,53128.0,Virgil van Dijk,4-2-3-1,Paul Tierney
2018-11-11,22,Mohamed Salah,Liverpool,0.06,0.08,Saved,11.0,Right Foot,,12:00,Matchweek 12,Sun,Home,W,2.0,0.0,3.0,Fulham,1.8,0.5,71.0,53128.0,Virgil van Dijk,4-2-3-1,Paul Tierney
2018-11-11,25,Fabinho,Liverpool,0.03,,Blocked,32.0,Right Foot,,12:00,Matchweek 12,Sun,Home,W,2.0,0.0,3.0,Fulham,1.8,0.5,71.0,53128.0,Virgil van Dijk,4-2-3-1,Paul Tierney
2018-11-11,28,Sadio Mané,Liverpool,0.04,,Off Target,20.0,Right Foot,,12:00,Matchweek 12,Sun,Home,W,2.0,0.0,3.0,Fulham,1.8,0.5,71.0,53128.0,Virgil van Dijk,4-2-3-1,Paul Tierney
2018-11-11,30,Mohamed Salah,Liverpool,0.03,,Blocked,29.0,Left Foot,,12:00,Matchweek 12,Sun,Home,W,2.0,0.0,3.0,Fulham,1.8,0.5,71.0,53128.0,Virgil van Dijk,4-2-3-1,Paul Tierney
2018-11-11,32,Xherdan Shaqiri,Liverpool,0.06,,Blocked,29.0,Left Foot,Free kick,12:00,Matchweek 12,Sun,Home,W,2.0,0.0,3.0,Fulham,1.8,0.5,71.0,53128.0,Virgil van Dijk,4-2-3-1,Paul Tierney
2018-11-11,32,Trent Alexander-Arnold,Liverpool,0.02,,Blocked,31.0,Right Foot,Volley,12:00,Matchweek 12,Sun,Home,W,2.0,0.0,3.0,Fulham,1.8,0.5,71.0,53128.0,Virgil van Dijk,4-2-3-1,Paul Tierney
2018-11-11,35,Xherdan Shaqiri,Liverpool,0.05,,Off Target,20.0,Left Foot,,12:00,Matchweek 12,Sun,Home,W,2.0,0.0,3.0,Fulham,1.8,0.5,71.0,53128.0,Virgil van Dijk,4-2-3-1,Paul Tierney
2018-11-11,41,Mohamed Salah,Liverpool,0.21,0.49,Goal,14.0,Left Foot,,12:00,Matchweek 12,Sun,Home,W,2.0,0.0,3.0,Fulham,1.8,0.5,71.0,53128.0,Virgil van Dijk,4-2-3-1,Paul Tierney
2018-11-11,53,Sadio Mané,Liverpool,0.03,0.11,Saved,28.0,Right Foot,,12:00,Matchweek 12,Sun,Home,W,2.0,0.0,3.0,Fulham,1.8,0.5,71.0,53128.0,Virgil van Dijk,4-2-3-1,Paul Tierney
2018-11-11,53,Sadio Mané,Liverpool,0.08,,Off Target,8.0,Head,,12:00,Matchweek 12,Sun,Home,W,2.0,0.0,3.0,Fulham,1.8,0.5,71.0,53128.0,Virgil van Dijk,4-2-3-1,Paul Tierney
2018-11-11,53,Xherdan Shaqiri,Liverpool,0.16,0.49,Goal,7.0,Left Foot,Volley,12:00,Matchweek 12,Sun,Home,W,2.0,0.0,3.0,Fulham,1.8,0.5,71.0,53128.0,Virgil van Dijk,4-2-3-1,Paul Tierney
2018-11-11,59,Virgil van Dijk,Liverpool,0.06,,Blocked,30.0,Right Foot,Free kick,12:00,Matchweek 12,Sun,Home,W,2.0,0.0,3.0,Fulham,1.8,0.5,71.0,53128.0,Virgil van Dijk,4-2-3-1,Paul Tierney
2018-11-11,62,Andrew Robertson,Liverpool,0.05,0.18,Saved,16.0,Left Foot,,12:00,Matchweek 12,Sun,Home,W,2.0,0.0,3.0,Fulham,1.8,0.5,71.0,53128.0,Virgil van Dijk,4-2-3-1,Paul Tierney
2018-11-11,68,Trent Alexander-Arnold,Liverpool,0.14,,Blocked,21.0,Right Foot,Free kick,12:00,Matchweek 12,Sun,Home,W,2.0,0.0,3.0,Fulham,1.8,0.5,71.0,53128.0,Virgil van Dijk,4-2-3-1,Paul Tierney
2018-11-11,81,Trent Alexander-Arnold,Liverpool,0.03,,Off Target,27.0,Right Foot,,12:00,Matchweek 12,Sun,Home,W,2.0,0.0,3.0,Fulham,1.8,0.5,71.0,53128.0,Virgil van Dijk,4-2-3-1,Paul Tierney
2018-11-11,90,Roberto Firmino,Liverpool,0.02,0.02,Saved,19.0,Right Foot,,12:00,Matchweek 12,Sun,Home,W,2.0,0.0,3.0,Fulham,1.8,0.5,71.0,53128.0,Virgil van Dijk,4-2-3-1,Paul Tierney
2018-11-11,90,Mohamed Salah,Liverpool,0.05,,Blocked,14.0,Left Foot,,12:00,Matchweek 12,Sun,Home,W,2.0,0.0,3.0,Fulham,1.8,0.5,71.0,53128.0,Virgil van Dijk,4-2-3-1,Paul Tierney
2018-11-24,39,Roberto Firmino,Liverpool,0.03,0.22,Saved,19.0,Right Foot,,15:00,Matchweek 13,Sat,Away,W,3.0,0.0,3.0,Watford,1.2,0.4,63.0,20540.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2018-11-24,41,Sadio Mané,Liverpool,0.08,0.05,Saved,12.0,Right Foot,Volley,15:00,Matchweek 13,Sat,Away,W,3.0,0.0,3.0,Watford,1.2,0.4,63.0,20540.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2018-11-24,42,Mohamed Salah,Liverpool,0.05,0.22,Saved,10.0,Head,,15:00,Matchweek 13,Sat,Away,W,3.0,0.0,3.0,Watford,1.2,0.4,63.0,20540.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2018-11-24,53,Roberto Firmino,Liverpool,0.06,,Off Target,15.0,Right Foot,Volley,15:00,Matchweek 13,Sat,Away,W,3.0,0.0,3.0,Watford,1.2,0.4,63.0,20540.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2018-11-24,60,Xherdan Shaqiri,Liverpool,0.03,,Off Target,27.0,Left Foot,,15:00,Matchweek 13,Sat,Away,W,3.0,0.0,3.0,Watford,1.2,0.4,63.0,20540.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2018-11-24,67,Mohamed Salah,Liverpool,0.12,0.07,Goal,10.0,Left Foot,Volley,15:00,Matchweek 13,Sat,Away,W,3.0,0.0,3.0,Watford,1.2,0.4,63.0,20540.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2018-11-24,76,Trent Alexander-Arnold,Liverpool,0.06,0.42,Goal,32.0,Right Foot,Free kick,15:00,Matchweek 13,Sat,Away,W,3.0,0.0,3.0,Watford,1.2,0.4,63.0,20540.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2018-11-24,79,Jordan Henderson,Liverpool,0.02,,Off Target,24.0,Right Foot,,15:00,Matchweek 13,Sat,Away,W,3.0,0.0,3.0,Watford,1.2,0.4,63.0,20540.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2018-11-24,89,Sadio Mané,Liverpool,0.41,0.47,Saved,14.0,Right Foot,,15:00,Matchweek 13,Sat,Away,W,3.0,0.0,3.0,Watford,1.2,0.4,63.0,20540.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2018-11-24,89,Roberto Firmino,Liverpool,0.56,0.92,Goal,5.0,Head,,15:00,Matchweek 13,Sat,Away,W,3.0,0.0,3.0,Watford,1.2,0.4,63.0,20540.0,Jordan Henderson,4-2-3-1,Jonathan Moss
2018-11-28,22,Mohamed Salah,Liverpool,0.04,,Off Target,20.0,Left Foot,,,,,,,,,,,,,,,,,
2018-11-28,26,Georginio Wijnaldum,Liverpool,0.05,,Blocked,17.0,Right Foot,,,,,,,,,,,,,,,,,
