Player,Club,Nation,Pos,Age,Minutes,Goals without penalties,Assists,Expected goals,Expected assists,Progressive runs,Shot creating actions,Crosses into penalty area,Successful Take-ons,Goals per shots on target,Shots on target %,Shots,Aerial duels won
Wout Weghorst,Wolfsburg,NED,FW,25,2925,75.16059957173448,77.73019271948608,77.08779443254818,60.38543897216274,8.137044967880087,22.269807280513916,56.102783725910065,70.02141327623126,83.08351177730194,77.73019271948608,28.051391862955033,91.64882226980728
Admir Mehmedi,Wolfsburg,SUI,FW,27,1692,60.81370449678801,87.36616702355461,27.8372591006424,74.08993576017131,80.51391862955032,84.1541755888651,82.22698072805139,31.69164882226981,85.01070663811564,51.39186295503212,24.411134903640257,48.17987152034261
Renato Steffen,Wolfsburg,SUI,FW,26,1503,57.601713062098504,30.19271948608137,20.342612419700217,40.04282655246253,12.84796573875803,41.54175588865097,86.0813704496788,94.21841541755889,93.57601713062098,24.839400428265524,10.278372591006423,53.96145610278372
Josip Brekalo,Wolfsburg,CRO,FW,20,1415,35.33190578158458,71.5203426124197,11.991434689507495,28.693790149892934,47.96573875802998,81.37044967880087,26.33832976445396,50.107066381156315,23.340471092077088,87.36616702355461,15.417558886509635,23.98286937901499
Daniel Ginczek,Wolfsburg,GER,FW,27,1276,78.58672376873662,59.314775160599574,41.113490364025694,43.46895074946467,50.32119914346895,36.83083511777302,56.102783725910065,70.8779443254818,80.51391862955032,58.45824411134903,54.17558886509636,67.45182012847965
Felix Klaus,Wolfsburg,GER,FW,25,443,38.11563169164882,75.16059957173448,65.52462526766595,99.57173447537473,54.81798715203426,45.182012847965744,0.0,76.44539614561027,14.989293361884368,48.394004282655246,83.08351177730194,16.059957173447536
Luka Jović,Eintracht Frankfurt,SRB,FW,20,2243,95.93147751605996,73.87580299785867,94.86081370449678,62.95503211991434,39.186295503211994,50.74946466809421,86.0813704496788,43.897216274089935,80.51391862955032,58.02997858672377,95.71734475374733,64.88222698072805
Sébastien Haller,Eintracht Frankfurt,CIV,FW,24,2182,87.15203426124198,96.78800856531049,91.64882226980728,89.29336188436831,45.610278372591004,65.52462526766595,56.102783725910065,80.94218415417559,92.07708779443254,66.38115631691649,36.83083511777302,96.57387580299786
Ante Rebić,Eintracht Frankfurt,CRO,FW,24,1978,76.87366167023555,69.593147751606,73.66167023554604,87.79443254817987,73.66167023554604,89.50749464668094,82.22698072805139,53.747323340471084,47.96573875802998,71.30620985010707,60.599571734475376,67.02355460385438
Gonçalo Paciência,Eintracht Frankfurt,POR,FW,23,390,97.21627408993577,81.5845824411135,93.79014989293361,85.4389721627409,76.017130620985,40.471092077087796,0.0,89.07922912205566,87.36616702355461,51.39186295503212,98.7152034261242,83.72591006423983
Max Kruse,Werder Bremen,GER,FW,30,2832,49.67880085653105,90.36402569593149,53.104925053533194,76.017130620985,85.22483940042827,93.79014989293361,98.7152034261242,91.43468950749465,19.05781584582441,64.45396145610277,72.1627408993576,48.17987152034261
Milot Rashica,Werder Bremen,KVX,FW,22,1550,83.72591006423983,91.43468950749465,70.2355460385439,86.93790149892934,90.36402569593149,92.29122055674517,94.64668094218416,29.1220556745182,68.95074946466809,70.44967880085653,85.86723768736617,11.134903640256958
Yuya Osako,Werder Bremen,JPN,FW,28,1346,37.687366167023555,56.102783725910065,30.620985010706637,58.67237687366167,59.95717344753747,42.398286937901496,56.102783725910065,99.14346895074947,96.57387580299786,7.494646680942184,22.483940042826553,90.79229122055675
Johannes Eggestein,Werder Bremen,GER,FW,20,1113,61.67023554603854,37.04496788008566,62.526766595289075,57.601713062098504,84.36830835117773,35.33190578158458,26.33832976445396,18.843683083511777,64.02569593147751,27.40899357601713,65.31049250535332,22.91220556745182
Martin Harnik,Werder Bremen,AUT,FW,31,828,80.29978586723769,78.15845824411134,96.78800856531049,72.1627408993576,88.43683083511777,56.53104925053534,26.33832976445396,44.96788008565311,50.32119914346895,99.57173447537473,80.29978586723769,37.47323340471092
Florian Kainz,Werder Bremen,AUT,FW,25,373,0.0,83.08351177730194,5.567451820128479,67.6659528907923,92.50535331905782,69.80728051391864,44.96788008565311,24.197002141327623,40.471092077087796,65.52462526766595,68.3083511777302,99.3576017130621
Claudio Pizarro,Werder Bremen,PER,FW,39,692,96.35974304068522,86.0813704496788,70.02141327623126,29.336188436830835,67.88008565310493,59.52890792291221,26.33832976445396,44.96788008565311,95.07494646680942,58.45824411134903,84.36830835117773,90.79229122055675
Joelinton,Hoffenheim,BRA,FW,21,2130,56.3169164882227,76.23126338329764,59.743040685224834,83.72591006423983,40.899357601713064,77.51605995717344,67.6659528907923,80.51391862955032,58.2441113490364,75.37473233404711,51.17773019271949,49.25053533190578
Ishak Belfodil,Hoffenheim,ALG,FW,26,1863,98.7152034261242,60.81370449678801,94.64668094218416,88.0085653104925,86.29550321199143,76.44539614561027,44.96788008565311,91.64882226980728,71.5203426124197,71.5203426124197,93.79014989293361,82.01284796573876
Ádám Szalai,Hoffenheim,HUN,FW,30,1627,63.16916488222698,65.95289079229121,90.14989293361884,81.5845824411135,19.05781584582441,67.45182012847965,0.0,29.1220556745182,35.76017130620985,20.556745182012847,87.36616702355461,77.94432548179871
Dodi Lukebakio,Dusseldorf,BEL,FW,20,1972,51.82012847965739,57.17344753747323,94.00428265524626,35.54603854389722,81.5845824411135,45.182012847965744,82.22698072805139,73.23340471092077,47.96573875802998,93.79014989293361,52.890792291220556,76.87366167023555
